taxiId,timestamp,longitude,latitude
849,849,849,849
609,609,609,609
1835,1835,1835,1835
1467,1467,1467,1467
1498,1498,1498,1498
3755,3755,3755,3755
992,992,992,992
780,780,780,780
868,868,868,868
1717,1717,1717,1717
1076,1076,1076,1076
737,737,737,737
798,798,798,798
4982,4982,4982,4982
896,896,896,896
1415,1415,1415,1415
265,265,265,265
333,333,333,333
779,779,779,779
5,5,5,5
1734,1734,1734,1734
1430,1430,1430,1430
694,694,694,694
1657,1657,1657,1657
1490,1490,1490,1490
1209,1209,1209,1209
933,933,933,933
1227,1227,1227,1227
1507,1507,1507,1507
1065,1065,1065,1065
565,565,565,565
1533,1533,1533,1533
1079,1079,1079,1079
1094,1094,1094,1094
864,864,864,864
1429,1429,1429,1429
926,926,926,926
624,624,624,624
5,5,5,5
912,912,912,912
1048,1048,1048,1048
1782,1782,1782,1782
902,902,902,902
915,915,915,915
845,845,845,845
655,655,655,655
806,806,806,806
728,728,728,728
1636,1636,1636,1636
285,285,285,285
1639,1639,1639,1639
877,877,877,877
1789,1789,1789,1789
344,344,344,344
1718,1718,1718,1718
855,855,855,855
895,895,895,895
4519,4519,4519,4519
1794,1794,1794,1794
6522,6522,6522,6522
1239,1239,1239,1239
890,890,890,890
2145,2145,2145,2145
914,914,914,914
1758,1758,1758,1758
7118,7118,7118,7118
3177,3177,3177,3177
2440,2440,2440,2440
1456,1456,1456,1456
688,688,688,688
1103,1103,1103,1103
6,6,6,6
623,623,623,623
657,657,657,657
760,760,760,760
816,816,816,816
1309,1309,1309,1309
981,981,981,981
725,725,725,725
848,848,848,848
1372,1372,1372,1372
1891,1891,1891,1891
1325,1325,1325,1325
1625,1625,1625,1625
605,605,605,605
6787,6787,6787,6787
1471,1471,1471,1471
14,14,14,14
14,14,14,14
2529,2529,2529,2529
1357,1357,1357,1357
650,650,650,650
908,908,908,908
2277,2277,2277,2277
1509,1509,1509,1509
1541,1541,1541,1541
1429,1429,1429,1429
194,194,194,194
8416,8416,8416,8416
1712,1712,1712,1712
1618,1618,1618,1618
1618,1618,1618,1618
1083,1083,1083,1083
743,743,743,743
851,851,851,851
3075,3075,3075,3075
1510,1510,1510,1510
1497,1497,1497,1497
787,787,787,787
1575,1575,1575,1575
745,745,745,745
421,421,421,421
1294,1294,1294,1294
1374,1374,1374,1374
1777,1777,1777,1777
15,15,15,15
8873,8873,8873,8873
811,811,811,811
1852,1852,1852,1852
1106,1106,1106,1106
1203,1203,1203,1203
1784,1784,1784,1784
1662,1662,1662,1662
1481,1481,1481,1481
1990,1990,1990,1990
539,539,539,539
933,933,933,933
1716,1716,1716,1716
1746,1746,1746,1746
467,467,467,467
1752,1752,1752,1752
1072,1072,1072,1072
769,769,769,769
787,787,787,787
1694,1694,1694,1694
7233,7233,7233,7233
674,674,674,674
1657,1657,1657,1657
1436,1436,1436,1436
838,838,838,838
1051,1051,1051,1051
960,960,960,960
1831,1831,1831,1831
1312,1312,1312,1312
1315,1315,1315,1315
753,753,753,753
1822,1822,1822,1822
734,734,734,734
1805,1805,1805,1805
2108,2108,2108,2108
795,795,795,795
1294,1294,1294,1294
3297,3297,3297,3297
2110,2110,2110,2110
696,696,696,696
554,554,554,554
666,666,666,666
954,954,954,954
705,705,705,705
1552,1552,1552,1552
1607,1607,1607,1607
468,468,468,468
301,301,301,301
1609,1609,1609,1609
1156,1156,1156,1156
1652,1652,1652,1652
1462,1462,1462,1462
925,925,925,925
766,766,766,766
1836,1836,1836,1836
811,811,811,811
1470,1470,1470,1470
2881,2881,2881,2881
474,474,474,474
860,860,860,860
1535,1535,1535,1535
997,997,997,997
1787,1787,1787,1787
480,480,480,480
530,530,530,530
851,851,851,851
456,456,456,456
1729,1729,1729,1729
1636,1636,1636,1636
1152,1152,1152,1152
22,22,22,22
990,990,990,990
1018,1018,1018,1018
1461,1461,1461,1461
843,843,843,843
404,404,404,404
663,663,663,663
1380,1380,1380,1380
1740,1740,1740,1740
1578,1578,1578,1578
2788,2788,2788,2788
686,686,686,686
1430,1430,1430,1430
957,957,957,957
699,699,699,699
1539,1539,1539,1539
1771,1771,1771,1771
915,915,915,915
1265,1265,1265,1265
1806,1806,1806,1806
1951,1951,1951,1951
1805,1805,1805,1805
678,678,678,678
1781,1781,1781,1781
1417,1417,1417,1417
2128,2128,2128,2128
1815,1815,1815,1815
613,613,613,613
1702,1702,1702,1702
1460,1460,1460,1460
871,871,871,871
1387,1387,1387,1387
1994,1994,1994,1994
1549,1549,1549,1549
2344,2344,2344,2344
1237,1237,1237,1237
1175,1175,1175,1175
1332,1332,1332,1332
3827,3827,3827,3827
1024,1024,1024,1024
1208,1208,1208,1208
1666,1666,1666,1666
1159,1159,1159,1159
1281,1281,1281,1281
585,585,585,585
1507,1507,1507,1507
1357,1357,1357,1357
1692,1692,1692,1692
722,722,722,722
669,669,669,669
589,589,589,589
508,508,508,508
1759,1759,1759,1759
2028,2028,2028,2028
558,558,558,558
914,914,914,914
370,370,370,370
883,883,883,883
1046,1046,1046,1046
47,47,47,47
1646,1646,1646,1646
927,927,927,927
1219,1219,1219,1219
1709,1709,1709,1709
2720,2720,2720,2720
2189,2189,2189,2189
1389,1389,1389,1389
723,723,723,723
2176,2176,2176,2176
1063,1063,1063,1063
1042,1042,1042,1042
1112,1112,1112,1112
1086,1086,1086,1086
1192,1192,1192,1192
1706,1706,1706,1706
1147,1147,1147,1147
669,669,669,669
1058,1058,1058,1058
2221,2221,2221,2221
2509,2509,2509,2509
1348,1348,1348,1348
768,768,768,768
6,6,6,6
677,677,677,677
718,718,718,718
1799,1799,1799,1799
1827,1827,1827,1827
1609,1609,1609,1609
4575,4575,4575,4575
1823,1823,1823,1823
1526,1526,1526,1526
1275,1275,1275,1275
4596,4596,4596,4596
861,861,861,861
1923,1923,1923,1923
1616,1616,1616,1616
1316,1316,1316,1316
1734,1734,1734,1734
1683,1683,1683,1683
1565,1565,1565,1565
1463,1463,1463,1463
821,821,821,821
1091,1091,1091,1091
1515,1515,1515,1515
4726,4726,4726,4726
1558,1558,1558,1558
802,802,802,802
919,919,919,919
1674,1674,1674,1674
1016,1016,1016,1016
1620,1620,1620,1620
1771,1771,1771,1771
1780,1780,1780,1780
1690,1690,1690,1690
1921,1921,1921,1921
98,98,98,98
933,933,933,933
5,5,5,5
918,918,918,918
234,234,234,234
1578,1578,1578,1578
782,782,782,782
1800,1800,1800,1800
2514,2514,2514,2514
1502,1502,1502,1502
889,889,889,889
659,659,659,659
1279,1279,1279,1279
1223,1223,1223,1223
1933,1933,1933,1933
108,108,108,108
930,930,930,930
1425,1425,1425,1425
1093,1093,1093,1093
861,861,861,861
1700,1700,1700,1700
1701,1701,1701,1701
1620,1620,1620,1620
3,3,3,3
1688,1688,1688,1688
1676,1676,1676,1676
1396,1396,1396,1396
1604,1604,1604,1604
2279,2279,2279,2279
882,882,882,882
1023,1023,1023,1023
1286,1286,1286,1286
904,904,904,904
1034,1034,1034,1034
2187,2187,2187,2187
1517,1517,1517,1517
1785,1785,1785,1785
81,81,81,81
559,559,559,559
844,844,844,844
1486,1486,1486,1486
1155,1155,1155,1155
1331,1331,1331,1331
794,794,794,794
635,635,635,635
1569,1569,1569,1569
978,978,978,978
1302,1302,1302,1302
1790,1790,1790,1790
1271,1271,1271,1271
959,959,959,959
587,587,587,587
882,882,882,882
1222,1222,1222,1222
1132,1132,1132,1132
1255,1255,1255,1255
1487,1487,1487,1487
813,813,813,813
1297,1297,1297,1297
151,151,151,151
686,686,686,686
1379,1379,1379,1379
997,997,997,997
878,878,878,878
445,445,445,445
1216,1216,1216,1216
611,611,611,611
1399,1399,1399,1399
803,803,803,803
1313,1313,1313,1313
211,211,211,211
486,486,486,486
810,810,810,810
1436,1436,1436,1436
777,777,777,777
780,780,780,780
1842,1842,1842,1842
661,661,661,661
801,801,801,801
776,776,776,776
910,910,910,910
676,676,676,676
1128,1128,1128,1128
47,47,47,47
1107,1107,1107,1107
2054,2054,2054,2054
2167,2167,2167,2167
520,520,520,520
358,358,358,358
796,796,796,796
672,672,672,672
1630,1630,1630,1630
1677,1677,1677,1677
116,116,116,116
1685,1685,1685,1685
1680,1680,1680,1680
1695,1695,1695,1695
1683,1683,1683,1683
1698,1698,1698,1698
1700,1700,1700,1700
1707,1707,1707,1707
1672,1672,1672,1672
1663,1663,1663,1663
1715,1715,1715,1715
1603,1603,1603,1603
1693,1693,1693,1693
1686,1686,1686,1686
1709,1709,1709,1709
1628,1628,1628,1628
1720,1720,1720,1720
1715,1715,1715,1715
305,305,305,305
909,909,909,909
458,458,458,458
934,934,934,934
631,631,631,631
923,923,923,923
1717,1717,1717,1717
788,788,788,788
870,870,870,870
1718,1718,1718,1718
745,745,745,745
1036,1036,1036,1036
1639,1639,1639,1639
731,731,731,731
636,636,636,636
1733,1733,1733,1733
578,578,578,578
838,838,838,838
994,994,994,994
827,827,827,827
668,668,668,668
541,541,541,541
656,656,656,656
697,697,697,697
1085,1085,1085,1085
924,924,924,924
1709,1709,1709,1709
641,641,641,641
786,786,786,786
1709,1709,1709,1709
1666,1666,1666,1666
1505,1505,1505,1505
1704,1704,1704,1704
1649,1649,1649,1649
1738,1738,1738,1738
1523,1523,1523,1523
1678,1678,1678,1678
1448,1448,1448,1448
1647,1647,1647,1647
1457,1457,1457,1457
1702,1702,1702,1702
1666,1666,1666,1666
1,1,1,1
1446,1446,1446,1446
1587,1587,1587,1587
1763,1763,1763,1763
1734,1734,1734,1734
1759,1759,1759,1759
218,218,218,218
1792,1792,1792,1792
1711,1711,1711,1711
916,916,916,916
835,835,835,835
1792,1792,1792,1792
1614,1614,1614,1614
1615,1615,1615,1615
1704,1704,1704,1704
18,18,18,18
2,2,2,2
96,96,96,96
1351,1351,1351,1351
903,903,903,903
1683,1683,1683,1683
4,4,4,4
15,15,15,15
1657,1657,1657,1657
878,878,878,878
974,974,974,974
1718,1718,1718,1718
1489,1489,1489,1489
1792,1792,1792,1792
885,885,885,885
1648,1648,1648,1648
1682,1682,1682,1682
1855,1855,1855,1855
1467,1467,1467,1467
1544,1544,1544,1544
1744,1744,1744,1744
1810,1810,1810,1810
1655,1655,1655,1655
1754,1754,1754,1754
1791,1791,1791,1791
1621,1621,1621,1621
1693,1693,1693,1693
1825,1825,1825,1825
1782,1782,1782,1782
1821,1821,1821,1821
1682,1682,1682,1682
1779,1779,1779,1779
1747,1747,1747,1747
1828,1828,1828,1828
1697,1697,1697,1697
2139,2139,2139,2139
960,960,960,960
1738,1738,1738,1738
1378,1378,1378,1378
1936,1936,1936,1936
1632,1632,1632,1632
1590,1590,1590,1590
1860,1860,1860,1860
1759,1759,1759,1759
1778,1778,1778,1778
1648,1648,1648,1648
1741,1741,1741,1741
1745,1745,1745,1745
1789,1789,1789,1789
1570,1570,1570,1570
1924,1924,1924,1924
1358,1358,1358,1358
194,194,194,194
811,811,811,811
1970,1970,1970,1970
785,785,785,785
1636,1636,1636,1636
440,440,440,440
6,6,6,6
3,3,3,3
841,841,841,841
2106,2106,2106,2106
307,307,307,307
1311,1311,1311,1311
769,769,769,769
841,841,841,841
572,572,572,572
1133,1133,1133,1133
17,17,17,17
1725,1725,1725,1725
1008,1008,1008,1008
1656,1656,1656,1656
1749,1749,1749,1749
863,863,863,863
1736,1736,1736,1736
1714,1714,1714,1714
1055,1055,1055,1055
1729,1729,1729,1729
392,392,392,392
1692,1692,1692,1692
1590,1590,1590,1590
1659,1659,1659,1659
1788,1788,1788,1788
1779,1779,1779,1779
2140,2140,2140,2140
9080,9080,9080,9080
242,242,242,242
11414,11414,11414,11414
765,765,765,765
400,400,400,400
1623,1623,1623,1623
1775,1775,1775,1775
93823,93823,93823,93823
1788,1788,1788,1788
417,417,417,417
313,313,313,313
503,503,503,503
696,696,696,696
6916,6916,6916,6916
8417,8417,8417,8417
687,687,687,687
935,935,935,935
1796,1796,1796,1796
867,867,867,867
912,912,912,912
1832,1832,1832,1832
836,836,836,836
1782,1782,1782,1782
1927,1927,1927,1927
1613,1613,1613,1613
853,853,853,853
14,14,14,14
1840,1840,1840,1840
1694,1694,1694,1694
788,788,788,788
333,333,333,333
1676,1676,1676,1676
6,6,6,6
677,677,677,677
646,646,646,646
1906,1906,1906,1906
601,601,601,601
735,735,735,735
1380,1380,1380,1380
1743,1743,1743,1743
2514,2514,2514,2514
201,201,201,201
1041,1041,1041,1041
1260,1260,1260,1260
10060,10060,10060,10060
7513,7513,7513,7513
4974,4974,4974,4974
896,896,896,896
974,974,974,974
994,994,994,994
1721,1721,1721,1721
911,911,911,911
1737,1737,1737,1737
1775,1775,1775,1775
1818,1818,1818,1818
619,619,619,619
1785,1785,1785,1785
1842,1842,1842,1842
997,997,997,997
2143,2143,2143,2143
628,628,628,628
893,893,893,893
1644,1644,1644,1644
495,495,495,495
870,870,870,870
1596,1596,1596,1596
1092,1092,1092,1092
794,794,794,794
376,376,376,376
1637,1637,1637,1637
1028,1028,1028,1028
1835,1835,1835,1835
937,937,937,937
1698,1698,1698,1698
1626,1626,1626,1626
6661,6661,6661,6661
934,934,934,934
1520,1520,1520,1520
1676,1676,1676,1676
1787,1787,1787,1787
513,513,513,513
635,635,635,635
778,778,778,778
695,695,695,695
1567,1567,1567,1567
1375,1375,1375,1375
1682,1682,1682,1682
405,405,405,405
909,909,909,909
585,585,585,585
1722,1722,1722,1722
1405,1405,1405,1405
840,840,840,840
996,996,996,996
917,917,917,917
1792,1792,1792,1792
2202,2202,2202,2202
798,798,798,798
743,743,743,743
2270,2270,2270,2270
2277,2277,2277,2277
1645,1645,1645,1645
1531,1531,1531,1531
2393,2393,2393,2393
793,793,793,793
1787,1787,1787,1787
1667,1667,1667,1667
1717,1717,1717,1717
3011,3011,3011,3011
3304,3304,3304,3304
567,567,567,567
2148,2148,2148,2148
1571,1571,1571,1571
880,880,880,880
391,391,391,391
1246,1246,1246,1246
927,927,927,927
1664,1664,1664,1664
3344,3344,3344,3344
2410,2410,2410,2410
758,758,758,758
901,901,901,901
6952,6952,6952,6952
595,595,595,595
1737,1737,1737,1737
7465,7465,7465,7465
1629,1629,1629,1629
4,4,4,4
1704,1704,1704,1704
5023,5023,5023,5023
833,833,833,833
0,0,0,0
514,514,514,514
1670,1670,1670,1670
2237,2237,2237,2237
1664,1664,1664,1664
1517,1517,1517,1517
1399,1399,1399,1399
1427,1427,1427,1427
141,141,141,141
1387,1387,1387,1387
1707,1707,1707,1707
546,546,546,546
2260,2260,2260,2260
1411,1411,1411,1411
973,973,973,973
1253,1253,1253,1253
8487,8487,8487,8487
28,28,28,28
2579,2579,2579,2579
1621,1621,1621,1621
666,666,666,666
1729,1729,1729,1729
1660,1660,1660,1660
1531,1531,1531,1531
957,957,957,957
825,825,825,825
1680,1680,1680,1680
1673,1673,1673,1673
2110,2110,2110,2110
371,371,371,371
792,792,792,792
1714,1714,1714,1714
1635,1635,1635,1635
829,829,829,829
1724,1724,1724,1724
690,690,690,690
1888,1888,1888,1888
709,709,709,709
1678,1678,1678,1678
1697,1697,1697,1697
1454,1454,1454,1454
1176,1176,1176,1176
704,704,704,704
1676,1676,1676,1676
712,712,712,712
786,786,786,786
1703,1703,1703,1703
1212,1212,1212,1212
1016,1016,1016,1016
6,6,6,6
841,841,841,841
6,6,6,6
690,690,690,690
433,433,433,433
1695,1695,1695,1695
1893,1893,1893,1893
1769,1769,1769,1769
1659,1659,1659,1659
1366,1366,1366,1366
1854,1854,1854,1854
625,625,625,625
1534,1534,1534,1534
1287,1287,1287,1287
1438,1438,1438,1438
5,5,5,5
1702,1702,1702,1702
0,0,0,0
3545,3545,3545,3545
1736,1736,1736,1736
1803,1803,1803,1803
1830,1830,1830,1830
1432,1432,1432,1432
1450,1450,1450,1450
1792,1792,1792,1792
6,6,6,6
1730,1730,1730,1730
1791,1791,1791,1791
1852,1852,1852,1852
944,944,944,944
865,865,865,865
744,744,744,744
1635,1635,1635,1635
1021,1021,1021,1021
1634,1634,1634,1634
1787,1787,1787,1787
926,926,926,926
1138,1138,1138,1138
1686,1686,1686,1686
700,700,700,700
815,815,815,815
1077,1077,1077,1077
906,906,906,906
1461,1461,1461,1461
1074,1074,1074,1074
1482,1482,1482,1482
1654,1654,1654,1654
901,901,901,901
1345,1345,1345,1345
5,5,5,5
948,948,948,948
1116,1116,1116,1116
1948,1948,1948,1948
879,879,879,879
1109,1109,1109,1109
1586,1586,1586,1586
1386,1386,1386,1386
703,703,703,703
1736,1736,1736,1736
450,450,450,450
144,144,144,144
543,543,543,543
1531,1531,1531,1531
1821,1821,1821,1821
1198,1198,1198,1198
11,11,11,11
997,997,997,997
1728,1728,1728,1728
1114,1114,1114,1114
1037,1037,1037,1037
1205,1205,1205,1205
76,76,76,76
1233,1233,1233,1233
980,980,980,980
1353,1353,1353,1353
1365,1365,1365,1365
914,914,914,914
915,915,915,915
1770,1770,1770,1770
2231,2231,2231,2231
1360,1360,1360,1360
915,915,915,915
155,155,155,155
1686,1686,1686,1686
949,949,949,949
1685,1685,1685,1685
1880,1880,1880,1880
2083,2083,2083,2083
2044,2044,2044,2044
841,841,841,841
1697,1697,1697,1697
1674,1674,1674,1674
1781,1781,1781,1781
1749,1749,1749,1749
174,174,174,174
742,742,742,742
1435,1435,1435,1435
1717,1717,1717,1717
1350,1350,1350,1350
995,995,995,995
1727,1727,1727,1727
1720,1720,1720,1720
1146,1146,1146,1146
1685,1685,1685,1685
1671,1671,1671,1671
1735,1735,1735,1735
1726,1726,1726,1726
1462,1462,1462,1462
936,936,936,936
1268,1268,1268,1268
1721,1721,1721,1721
3907,3907,3907,3907
651,651,651,651
1660,1660,1660,1660
1696,1696,1696,1696
838,838,838,838
159,159,159,159
2690,2690,2690,2690
1551,1551,1551,1551
1405,1405,1405,1405
2692,2692,2692,2692
2232,2232,2232,2232
1411,1411,1411,1411
2227,2227,2227,2227
1635,1635,1635,1635
10474,10474,10474,10474
835,835,835,835
188,188,188,188
1701,1701,1701,1701
696,696,696,696
1958,1958,1958,1958
854,854,854,854
1670,1670,1670,1670
1323,1323,1323,1323
1627,1627,1627,1627
1695,1695,1695,1695
958,958,958,958
1113,1113,1113,1113
1776,1776,1776,1776
1723,1723,1723,1723
964,964,964,964
1838,1838,1838,1838
889,889,889,889
1728,1728,1728,1728
880,880,880,880
1589,1589,1589,1589
1471,1471,1471,1471
1689,1689,1689,1689
1785,1785,1785,1785
1605,1605,1605,1605
1299,1299,1299,1299
1569,1569,1569,1569
1717,1717,1717,1717
738,738,738,738
47,47,47,47
1360,1360,1360,1360
1532,1532,1532,1532
1652,1652,1652,1652
1676,1676,1676,1676
1708,1708,1708,1708
1665,1665,1665,1665
1600,1600,1600,1600
1608,1608,1608,1608
1512,1512,1512,1512
1619,1619,1619,1619
1379,1379,1379,1379
204,204,204,204
9318,9318,9318,9318
649,649,649,649
3535,3535,3535,3535
1440,1440,1440,1440
1705,1705,1705,1705
1767,1767,1767,1767
1779,1779,1779,1779
1757,1757,1757,1757
864,864,864,864
1769,1769,1769,1769
1720,1720,1720,1720
1676,1676,1676,1676
1694,1694,1694,1694
1709,1709,1709,1709
1681,1681,1681,1681
1733,1733,1733,1733
1482,1482,1482,1482
940,940,940,940
1743,1743,1743,1743
852,852,852,852
1704,1704,1704,1704
1791,1791,1791,1791
1719,1719,1719,1719
440,440,440,440
1700,1700,1700,1700
10,10,10,10
1662,1662,1662,1662
908,908,908,908
932,932,932,932
1062,1062,1062,1062
3454,3454,3454,3454
446,446,446,446
127,127,127,127
662,662,662,662
1844,1844,1844,1844
1892,1892,1892,1892
1395,1395,1395,1395
1673,1673,1673,1673
1731,1731,1731,1731
1483,1483,1483,1483
1713,1713,1713,1713
832,832,832,832
1842,1842,1842,1842
1397,1397,1397,1397
585,585,585,585
1341,1341,1341,1341
1664,1664,1664,1664
758,758,758,758
1830,1830,1830,1830
955,955,955,955
1755,1755,1755,1755
45038,45038,45038,45038
1461,1461,1461,1461
1623,1623,1623,1623
1738,1738,1738,1738
1830,1830,1830,1830
1820,1820,1820,1820
1668,1668,1668,1668
1785,1785,1785,1785
1751,1751,1751,1751
1600,1600,1600,1600
1803,1803,1803,1803
1843,1843,1843,1843
1547,1547,1547,1547
1769,1769,1769,1769
1740,1740,1740,1740
1104,1104,1104,1104
1126,1126,1126,1126
1031,1031,1031,1031
1145,1145,1145,1145
1231,1231,1231,1231
814,814,814,814
928,928,928,928
1250,1250,1250,1250
1661,1661,1661,1661
1248,1248,1248,1248
1755,1755,1755,1755
1803,1803,1803,1803
0,0,0,0
1387,1387,1387,1387
1704,1704,1704,1704
1836,1836,1836,1836
120,120,120,120
3541,3541,3541,3541
1401,1401,1401,1401
781,781,781,781
1699,1699,1699,1699
2915,2915,2915,2915
1717,1717,1717,1717
848,848,848,848
1707,1707,1707,1707
1722,1722,1722,1722
1704,1704,1704,1704
1688,1688,1688,1688
670,670,670,670
1704,1704,1704,1704
951,951,951,951
1675,1675,1675,1675
1740,1740,1740,1740
1589,1589,1589,1589
95,95,95,95
895,895,895,895
1606,1606,1606,1606
1709,1709,1709,1709
95,95,95,95
1420,1420,1420,1420
1708,1708,1708,1708
1658,1658,1658,1658
1685,1685,1685,1685
960,960,960,960
1714,1714,1714,1714
1666,1666,1666,1666
1783,1783,1783,1783
662,662,662,662
832,832,832,832
1696,1696,1696,1696
808,808,808,808
860,860,860,860
476,476,476,476
1014,1014,1014,1014
5083,5083,5083,5083
154688,154688,154688,154688
1950,1950,1950,1950
2122,2122,2122,2122
523,523,523,523
1005,1005,1005,1005
1760,1760,1760,1760
418,418,418,418
1719,1719,1719,1719
559,559,559,559
738,738,738,738
1686,1686,1686,1686
1622,1622,1622,1622
4183,4183,4183,4183
1955,1955,1955,1955
1263,1263,1263,1263
750,750,750,750
828,828,828,828
1551,1551,1551,1551
1526,1526,1526,1526
1686,1686,1686,1686
904,904,904,904
1030,1030,1030,1030
254,254,254,254
1727,1727,1727,1727
1319,1319,1319,1319
1662,1662,1662,1662
1779,1779,1779,1779
1697,1697,1697,1697
1694,1694,1694,1694
898,898,898,898
1764,1764,1764,1764
684,684,684,684
1307,1307,1307,1307
1596,1596,1596,1596
1158,1158,1158,1158
1765,1765,1765,1765
932,932,932,932
1725,1725,1725,1725
1151,1151,1151,1151
1722,1722,1722,1722
1716,1716,1716,1716
1709,1709,1709,1709
1655,1655,1655,1655
963,963,963,963
1614,1614,1614,1614
463,463,463,463
956,956,956,956
1283,1283,1283,1283
631,631,631,631
1244,1244,1244,1244
1696,1696,1696,1696
940,940,940,940
1760,1760,1760,1760
0,0,0,0
2006,2006,2006,2006
1747,1747,1747,1747
983,983,983,983
862,862,862,862
1326,1326,1326,1326
238,238,238,238
1507,1507,1507,1507
1346,1346,1346,1346
1676,1676,1676,1676
478,478,478,478
753,753,753,753
1719,1719,1719,1719
694,694,694,694
1604,1604,1604,1604
940,940,940,940
1032,1032,1032,1032
1596,1596,1596,1596
1785,1785,1785,1785
882,882,882,882
1550,1550,1550,1550
1679,1679,1679,1679
936,936,936,936
1450,1450,1450,1450
1709,1709,1709,1709
1043,1043,1043,1043
2800,2800,2800,2800
1079,1079,1079,1079
1748,1748,1748,1748
1678,1678,1678,1678
863,863,863,863
1560,1560,1560,1560
1150,1150,1150,1150
1715,1715,1715,1715
190,190,190,190
979,979,979,979
6694,6694,6694,6694
747,747,747,747
1217,1217,1217,1217
7964,7964,7964,7964
1748,1748,1748,1748
1784,1784,1784,1784
1744,1744,1744,1744
5966,5966,5966,5966
5945,5945,5945,5945
1718,1718,1718,1718
1813,1813,1813,1813
917,917,917,917
933,933,933,933
874,874,874,874
1741,1741,1741,1741
951,951,951,951
1616,1616,1616,1616
796,796,796,796
940,940,940,940
621,621,621,621
989,989,989,989
1085,1085,1085,1085
1026,1026,1026,1026
1440,1440,1440,1440
1150,1150,1150,1150
1275,1275,1275,1275
1069,1069,1069,1069
944,944,944,944
123,123,123,123
1050,1050,1050,1050
1787,1787,1787,1787
985,985,985,985
2680,2680,2680,2680
896,896,896,896
476,476,476,476
1620,1620,1620,1620
1712,1712,1712,1712
1848,1848,1848,1848
1501,1501,1501,1501
1543,1543,1543,1543
5,5,5,5
1390,1390,1390,1390
1489,1489,1489,1489
9,9,9,9
932,932,932,932
2,2,2,2
1391,1391,1391,1391
6,6,6,6
1836,1836,1836,1836
1374,1374,1374,1374
356,356,356,356
4,4,4,4
1847,1847,1847,1847
1704,1704,1704,1704
1618,1618,1618,1618
1693,1693,1693,1693
1660,1660,1660,1660
1420,1420,1420,1420
1430,1430,1430,1430
1405,1405,1405,1405
1077,1077,1077,1077
1565,1565,1565,1565
963,963,963,963
827,827,827,827
777,777,777,777
1790,1790,1790,1790
838,838,838,838
817,817,817,817
1575,1575,1575,1575
158,158,158,158
900,900,900,900
966,966,966,966
1689,1689,1689,1689
1355,1355,1355,1355
13,13,13,13
11,11,11,11
7,7,7,7
8,8,8,8
1,1,1,1
624,624,624,624
2828,2828,2828,2828
1654,1654,1654,1654
525,525,525,525
1660,1660,1660,1660
11,11,11,11
718,718,718,718
747,747,747,747
1092,1092,1092,1092
703,703,703,703
423,423,423,423
923,923,923,923
214,214,214,214
826,826,826,826
2773,2773,2773,2773
1704,1704,1704,1704
1015,1015,1015,1015
720,720,720,720
597,597,597,597
773,773,773,773
1462,1462,1462,1462
4,4,4,4
1276,1276,1276,1276
616,616,616,616
558,558,558,558
456,456,456,456
1239,1239,1239,1239
1721,1721,1721,1721
1641,1641,1641,1641
1800,1800,1800,1800
1777,1777,1777,1777
1690,1690,1690,1690
1668,1668,1668,1668
1787,1787,1787,1787
1600,1600,1600,1600
1377,1377,1377,1377
1477,1477,1477,1477
1593,1593,1593,1593
1565,1565,1565,1565
1582,1582,1582,1582
1700,1700,1700,1700
1596,1596,1596,1596
16011,16011,16011,16011
1422,1422,1422,1422
717,717,717,717
1563,1563,1563,1563
1652,1652,1652,1652
1475,1475,1475,1475
1668,1668,1668,1668
1606,1606,1606,1606
758,758,758,758
1020,1020,1020,1020
220,220,220,220
1748,1748,1748,1748
1557,1557,1557,1557
992,992,992,992
1635,1635,1635,1635
925,925,925,925
3,3,3,3
1666,1666,1666,1666
1638,1638,1638,1638
835,835,835,835
1722,1722,1722,1722
891,891,891,891
1601,1601,1601,1601
663,663,663,663
1571,1571,1571,1571
1535,1535,1535,1535
1378,1378,1378,1378
212,212,212,212
1700,1700,1700,1700
595,595,595,595
367,367,367,367
1185,1185,1185,1185
1401,1401,1401,1401
901,901,901,901
1262,1262,1262,1262
1055,1055,1055,1055
1390,1390,1390,1390
642,642,642,642
519,519,519,519
1223,1223,1223,1223
7260,7260,7260,7260
1709,1709,1709,1709
245,245,245,245
515,515,515,515
1223,1223,1223,1223
814,814,814,814
752,752,752,752
1538,1538,1538,1538
1759,1759,1759,1759
915,915,915,915
1591,1591,1591,1591
1795,1795,1795,1795
2374,2374,2374,2374
1561,1561,1561,1561
1518,1518,1518,1518
1813,1813,1813,1813
1550,1550,1550,1550
1787,1787,1787,1787
1519,1519,1519,1519
602,602,602,602
758,758,758,758
1831,1831,1831,1831
358,358,358,358
4281,4281,4281,4281
1062,1062,1062,1062
1148,1148,1148,1148
754,754,754,754
2419,2419,2419,2419
1054,1054,1054,1054
1439,1439,1439,1439
693,693,693,693
689,689,689,689
1099,1099,1099,1099
1703,1703,1703,1703
761,761,761,761
5,5,5,5
1078,1078,1078,1078
1759,1759,1759,1759
1922,1922,1922,1922
1890,1890,1890,1890
678,678,678,678
931,931,931,931
864,864,864,864
876,876,876,876
3052,3052,3052,3052
692,692,692,692
501,501,501,501
1178,1178,1178,1178
853,853,853,853
1714,1714,1714,1714
1501,1501,1501,1501
1521,1521,1521,1521
1547,1547,1547,1547
1357,1357,1357,1357
1080,1080,1080,1080
98,98,98,98
